Investment_ID,Investor_Name,Investment_Type,Investment_Amount,Investment_Date,Maturity_Date,Risk_Category,Return_Rate,Broker,Status
101438,David,Real Estate,95300.62,2023-04-17,2027-08-05,Medium,12.02,BrokerA,Active
101439,Fay,Mutual Funds,7096.28,2023-04-02,2028-10-09,Low,1.77,BrokerD,Active
101440,Bob,Stocks,98339.52,2023-09-13,2029-07-11,Medium,13.52,BrokerC,Pending
101441,Fay,Real Estate,13182.55,2022-09-29,2026-09-24,Medium,9.19,BrokerB,Pending
101442,Bob,Crypto,82366.74,2024-11-07,2029-01-21,Low,12.46,BrokerB,Pending
101443,David,Mutual Funds,31631.8,2020-10-31,2025-02-14,High,12.41,BrokerC,Pending
101444,Fay,Crypto,17557.07,2022-07-03,2027-03-22,Medium,4.06,BrokerB,Closed
101445,Charlie,Bonds,46786.29,2023-01-08,2026-06-06,Medium,2.99,BrokerD,Pending
101446,Alice,Mutual Funds,66175.88,2022-09-18,2029-07-31,High,11.24,BrokerB,Pending
101447,Charlie,Real Estate,41190.43,2021-12-07,2025-01-07,High,3.61,BrokerB,Pending
101448,Eve,Mutual Funds,10183.71,2021-11-11,2029-03-08,Low,12.97,BrokerD,Pending
101449,David,Crypto,61948.81,2023-02-04,2026-03-23,Medium,11.3,BrokerD,Closed
101450,Charlie,Stocks,90728.31,2024-04-11,2028-03-30,Medium,12.86,BrokerD,Active
101451,Bob,Mutual Funds,41405.46,2023-01-17,2025-05-30,Low,5.54,BrokerA,Active
101452,Eve,Real Estate,25551.61,2022-02-11,2025-04-03,High,5.77,BrokerD,Pending
101453,Eve,Bonds,47044.85,2022-07-21,2027-05-18,Low,10.56,BrokerD,Pending
101454,Charlie,Stocks,9594.46,2021-10-21,2026-12-07,High,1.92,BrokerA,Pending
101455,Charlie,Bonds,82946.32,2024-11-15,2028-12-05,Low,11.31,BrokerB,Active
101456,David,Mutual Funds,83502.38,2021-01-21,2025-05-11,High,12.78,BrokerD,Active
101457,Alice,Crypto,60860.04,2023-11-29,2028-01-14,Low,7.1,BrokerC,Pending
101458,Charlie,Crypto,38544.77,2021-05-04,2025-05-04,High,11.83,BrokerD,Active
101459,Charlie,Real Estate,80979.42,2023-03-17,2025-05-22,High,3.86,BrokerD,Closed
101460,Fay,Crypto,57695.27,2022-02-23,2027-08-25,High,5.85,BrokerA,Pending
101461,Bob,Stocks,83463.57,2021-04-23,2025-03-06,High,14.65,BrokerC,Pending
101462,Fay,Crypto,64988.59,2024-10-19,2026-08-11,High,14.82,BrokerB,Closed
101463,Fay,Real Estate,79518.52,2024-05-07,2027-04-18,Medium,8.42,BrokerB,Closed
101464,Eve,Mutual Funds,61863.48,2022-04-21,2026-01-04,High,14.11,BrokerC,Active
101465,Alice,Mutual Funds,44343.4,2020-03-30,2029-04-24,Medium,8.56,BrokerD,Closed
101466,Bob,Crypto,96004.86,2021-10-13,2025-10-05,High,5.44,BrokerA,Pending
101467,David,Bonds,56405.81,2024-03-05,2029-04-18,Medium,5.1,BrokerC,Active
101468,David,Mutual Funds,62483.5,2022-08-26,2028-08-06,Medium,14.05,BrokerC,Closed
101469,Charlie,Crypto,25946.33,2023-12-15,2029-02-02,Low,3.83,BrokerB,Active
101470,Charlie,Real Estate,64436.82,2024-07-19,2028-08-15,High,9.33,BrokerA,Active
101471,David,Crypto,59302.73,2022-02-19,2027-05-11,Low,9.0,BrokerC,Active
101472,Charlie,Mutual Funds,22559.65,2022-03-01,2027-02-06,Low,11.48,BrokerA,Active
101473,Alice,Real Estate,10660.77,2023-09-21,2029-12-31,High,8.24,BrokerD,Closed
101474,Fay,Crypto,62414.14,2024-06-10,2027-02-23,Low,5.18,BrokerB,Pending
101475,Charlie,Stocks,77550.77,2024-08-07,2027-07-08,High,3.79,BrokerD,Pending
101476,Eve,Real Estate,54723.13,2023-08-28,2029-11-16,Low,9.88,BrokerA,Closed
101477,Charlie,Stocks,26543.4,2020-11-07,2027-02-13,High,11.21,BrokerD,Pending
101478,Bob,Bonds,68319.59,2022-10-11,2027-02-09,High,9.19,BrokerB,Active
101479,Alice,Real Estate,12610.04,2020-03-16,2025-06-14,High,11.47,BrokerA,Active
101480,Bob,Stocks,46974.2,2020-09-15,2028-10-30,Medium,3.41,BrokerC,Active
101481,Bob,Mutual Funds,20519.84,2022-10-25,2028-09-17,Low,13.41,BrokerD,Closed
101482,Eve,Mutual Funds,22523.61,2023-04-23,2029-11-27,Medium,9.36,BrokerB,Active
101483,Alice,Bonds,24217.93,2021-11-10,2028-01-10,Low,3.21,BrokerC,Active
101484,Alice,Real Estate,41737.17,2024-11-16,2025-09-30,Low,7.74,BrokerB,Closed
101485,Alice,Real Estate,9859.27,2020-07-24,2028-08-31,Low,12.9,BrokerA,Active
101486,Alice,Real Estate,42790.38,2024-11-25,2029-10-28,Medium,13.62,BrokerA,Active
101487,Alice,Bonds,53612.21,2024-09-26,2026-12-14,Low,5.07,BrokerD,Pending
101488,Eve,Real Estate,50912.96,2022-06-20,2025-08-31,Medium,11.1,BrokerB,Closed
101489,Charlie,Mutual Funds,41364.49,2020-07-23,2026-01-01,High,2.85,BrokerB,Active
101490,Bob,Stocks,84718.93,2022-12-13,2028-01-06,Low,1.95,BrokerB,Active
101491,Alice,Mutual Funds,18806.04,2022-07-24,2027-03-16,Low,9.07,BrokerA,Active
101492,Charlie,Mutual Funds,53041.19,2020-02-01,2027-12-20,High,10.88,BrokerD,Active
101493,Charlie,Stocks,10893.93,2024-01-19,2025-09-18,High,12.24,BrokerB,Pending
101494,Bob,Mutual Funds,11759.79,2020-10-22,2029-01-30,Low,6.09,BrokerB,Pending
101495,Eve,Bonds,59517.26,2022-04-19,2026-04-02,High,1.59,BrokerC,Pending
101496,David,Stocks,58771.75,2024-11-18,2029-09-06,Medium,7.97,BrokerB,Pending
101497,David,Mutual Funds,88413.18,2023-09-02,2025-01-08,Medium,1.71,BrokerD,Closed
101498,Charlie,Crypto,57998.0,2020-11-12,2029-03-29,Low,2.74,BrokerC,Active
101499,Fay,Mutual Funds,96180.15,2020-06-02,2025-02-16,Medium,5.91,BrokerC,Pending
101500,Fay,Bonds,9626.01,2022-08-19,2026-09-04,Medium,7.4,BrokerC,Active
101501,Bob,Real Estate,14310.73,2024-05-19,2027-08-07,Low,5.27,BrokerA,Closed
101502,David,Mutual Funds,9186.26,2021-06-26,2028-10-11,High,9.36,BrokerC,Active
101503,Charlie,Real Estate,22601.3,2021-11-24,2029-01-12,Low,2.25,BrokerB,Active
101504,Eve,Crypto,56420.66,2023-06-30,2028-01-21,Medium,3.45,BrokerA,Pending
101505,David,Mutual Funds,66329.36,2023-11-19,2027-05-19,Low,10.89,BrokerA,Pending
101506,Charlie,Stocks,9330.59,2022-03-25,2027-12-26,Low,3.42,BrokerA,Closed
101507,Charlie,Real Estate,94867.23,2023-08-23,2027-02-16,Medium,10.14,BrokerA,Active
101508,Alice,Crypto,85005.71,2020-06-13,2029-08-14,Medium,2.24,BrokerA,Pending
101509,Eve,Stocks,33178.19,2024-10-10,2026-04-16,Low,7.0,BrokerA,Pending
101510,Alice,Stocks,12332.82,2021-11-03,2026-05-22,Medium,3.9,BrokerA,Pending
101511,Bob,Stocks,21139.27,2024-10-11,2027-08-02,Medium,2.98,BrokerC,Closed
101512,Alice,Stocks,17059.72,2023-10-13,2026-12-10,Medium,9.15,BrokerD,Active
101513,Alice,Mutual Funds,16711.96,2024-10-25,2025-11-14,Medium,14.03,BrokerB,Pending
101514,David,Mutual Funds,54263.36,2022-12-28,2026-07-19,Medium,2.24,BrokerB,Active
101515,Fay,Mutual Funds,28355.51,2022-02-17,2026-01-22,Medium,7.19,BrokerC,Closed
101516,Charlie,Crypto,39023.27,2021-10-10,2029-11-28,High,11.05,BrokerC,Active
101517,Eve,Crypto,99003.01,2023-07-07,2029-01-24,Low,7.75,BrokerA,Pending
101518,Alice,Crypto,70009.85,2024-01-11,2029-04-17,Medium,12.39,BrokerD,Active
101519,Eve,Bonds,95153.16,2024-12-22,2025-08-20,Low,3.93,BrokerA,Active
101520,Fay,Crypto,18542.87,2024-04-04,2025-03-07,High,14.45,BrokerC,Closed
101521,Fay,Mutual Funds,41303.25,2022-09-26,2029-07-16,Medium,6.7,BrokerA,Closed
101522,Alice,Mutual Funds,57699.52,2024-11-21,2028-09-14,Low,6.11,BrokerB,Active
101523,Bob,Bonds,12292.02,2023-01-13,2027-05-09,Medium,13.31,BrokerB,Active
101524,Alice,Bonds,5397.81,2020-03-14,2028-06-13,Medium,9.11,BrokerA,Active
101525,David,Crypto,68691.26,2023-06-18,2029-04-18,Medium,8.47,BrokerD,Closed
101526,Charlie,Real Estate,65972.85,2020-05-20,2029-12-15,Medium,11.31,BrokerA,Closed
101527,Bob,Bonds,44024.94,2021-04-25,2029-12-26,Medium,9.33,BrokerA,Active
101528,Alice,Stocks,51516.19,2023-07-16,2025-02-02,Medium,3.69,BrokerD,Closed
101529,Eve,Mutual Funds,44467.09,2023-11-02,2026-05-08,Medium,10.6,BrokerD,Pending
101530,Bob,Stocks,7280.48,2021-08-11,2026-02-27,High,3.3,BrokerD,Closed
101531,Bob,Mutual Funds,36860.3,2021-04-10,2025-05-18,High,12.38,BrokerB,Closed
101532,Alice,Mutual Funds,21822.81,2024-03-09,2025-07-26,Medium,14.86,BrokerA,Closed
101533,Bob,Bonds,14350.3,2020-07-04,2028-05-01,Medium,6.59,BrokerC,Pending
101534,Eve,Bonds,95888.44,2022-06-07,2025-03-10,High,7.5,BrokerD,Pending
101535,Fay,Stocks,61939.17,2020-07-20,2027-07-04,High,2.13,BrokerD,Pending
101536,Bob,Mutual Funds,74222.35,2024-04-06,2028-05-09,High,1.69,BrokerA,Active
101537,Fay,Stocks,34959.56,2023-07-21,2028-10-08,Medium,13.94,BrokerC,Active
101538,Eve,Real Estate,42348.98,2023-12-12,2028-12-11,Low,3.24,BrokerA,Pending
101539,Alice,Stocks,27507.78,2024-11-22,2029-11-22,Low,7.52,BrokerA,Active
101540,Charlie,Crypto,14211.74,2020-07-24,2025-04-10,Low,12.51,BrokerD,Active
101541,Bob,Stocks,22008.01,2022-06-27,2026-05-17,Low,13.51,BrokerD,Active
101542,Charlie,Crypto,80763.83,2020-12-06,2029-02-25,Medium,8.51,BrokerB,Pending
101543,Eve,Crypto,69366.85,2023-11-22,2025-04-01,Low,9.13,BrokerC,Closed
101544,Bob,Crypto,56958.24,2021-09-05,2027-04-04,High,10.54,BrokerC,Pending
101545,Fay,Real Estate,50133.54,2020-02-29,2027-06-18,High,14.48,BrokerD,Pending
101546,David,Stocks,92631.26,2020-04-04,2026-04-25,Low,9.64,BrokerD,Active
101547,Charlie,Stocks,11909.82,2021-10-26,2028-01-11,High,9.05,BrokerD,Active
101548,Bob,Real Estate,31657.08,2024-06-18,2026-03-21,Medium,1.7,BrokerC,Closed
101549,Charlie,Mutual Funds,38244.1,2020-04-24,2029-03-25,Low,2.59,BrokerB,Closed
101550,Bob,Bonds,79330.45,2021-08-23,2029-11-04,Low,9.29,BrokerC,Closed
101551,Alice,Stocks,99288.89,2022-01-04,2029-05-09,Medium,14.14,BrokerD,Closed
101552,Fay,Bonds,27863.7,2022-02-06,2025-04-26,High,13.2,BrokerD,Pending
101553,Charlie,Real Estate,88059.2,2022-06-01,2025-10-14,Medium,14.76,BrokerB,Closed
101554,David,Mutual Funds,83909.16,2020-10-25,2027-10-29,Medium,8.63,BrokerA,Pending
101555,David,Mutual Funds,26342.45,2021-05-15,2026-08-16,High,12.14,BrokerA,Active
101556,Eve,Mutual Funds,42936.6,2022-12-23,2026-04-25,Medium,12.85,BrokerC,Closed
101557,Bob,Real Estate,43918.92,2022-04-23,2029-07-29,High,10.25,BrokerA,Active
101558,Charlie,Crypto,97930.96,2023-03-05,2029-02-07,High,6.07,BrokerA,Active
101559,Eve,Crypto,22184.73,2023-10-28,2028-03-25,Medium,7.84,BrokerC,Pending
101560,Charlie,Bonds,80920.01,2024-06-11,2026-10-16,High,13.08,BrokerD,Closed
101561,Bob,Crypto,36748.31,2021-01-03,2028-03-28,Medium,5.53,BrokerA,Pending
101562,David,Crypto,74432.68,2020-12-14,2028-05-09,High,13.97,BrokerD,Active
101563,Alice,Mutual Funds,44901.05,2020-12-24,2029-05-02,Low,4.6,BrokerC,Closed
101564,David,Mutual Funds,59944.18,2020-06-10,2028-10-09,High,11.62,BrokerD,Active
101565,Eve,Bonds,84098.12,2023-06-02,2029-08-04,High,10.01,BrokerD,Active
101566,Fay,Stocks,81395.73,2024-11-18,2026-10-19,Medium,11.62,BrokerC,Closed
101567,Alice,Bonds,87310.2,2022-02-22,2026-05-01,High,7.4,BrokerD,Closed
101568,Eve,Bonds,10663.65,2023-06-23,2026-09-11,Low,14.09,BrokerA,Closed
101569,Bob,Real Estate,70744.8,2023-10-31,2029-11-30,Low,10.04,BrokerA,Pending
101570,Alice,Real Estate,18298.8,2021-05-08,2025-10-21,High,5.39,BrokerA,Pending
101571,Eve,Bonds,44502.76,2022-10-16,2028-09-14,High,10.12,BrokerA,Active
101572,Bob,Bonds,57115.9,2023-04-09,2027-12-04,Low,5.37,BrokerD,Closed
101573,David,Bonds,43260.25,2020-10-20,2026-03-29,Medium,5.46,BrokerA,Active
101574,Fay,Crypto,54363.11,2021-04-20,2027-04-27,Low,6.89,BrokerD,Active
101575,Bob,Real Estate,99670.0,2022-08-02,2026-09-08,Low,13.01,BrokerB,Active
101576,Charlie,Bonds,17845.64,2023-07-30,2026-07-18,High,8.25,BrokerD,Active
101577,Bob,Mutual Funds,69168.32,2021-06-04,2025-05-05,High,10.67,BrokerA,Active
101578,Bob,Mutual Funds,42620.09,2022-07-30,2028-02-15,Low,6.79,BrokerB,Closed
101579,Fay,Crypto,17635.93,2021-06-06,2028-04-26,Medium,5.06,BrokerC,Pending
101580,Charlie,Crypto,20079.99,2023-09-27,2029-12-07,Low,14.39,BrokerD,Closed
101581,Eve,Stocks,95180.95,2020-01-20,2029-02-14,Low,9.65,BrokerA,Closed
101582,Eve,Stocks,88562.14,2024-07-05,2025-12-25,Medium,14.11,BrokerA,Closed
101583,Bob,Stocks,91168.99,2022-08-10,2028-07-06,Low,4.25,BrokerA,Pending
101584,Charlie,Crypto,99195.61,2021-08-12,2028-10-22,Low,3.48,BrokerC,Pending
101585,Charlie,Crypto,24789.96,2023-10-19,2027-05-25,High,13.05,BrokerB,Pending
101586,Fay,Crypto,38766.74,2023-01-24,2028-02-13,Medium,10.69,BrokerB,Closed
101587,David,Mutual Funds,68575.81,2020-11-19,2027-10-13,High,4.02,BrokerA,Pending
101588,Eve,Crypto,50961.24,2020-05-31,2025-04-07,High,5.14,BrokerD,Active
101589,Fay,Mutual Funds,44747.01,2022-06-23,2026-12-07,Medium,12.31,BrokerA,Pending
101590,Alice,Stocks,38992.07,2021-12-08,2028-08-10,Medium,7.63,BrokerA,Closed
101591,Eve,Stocks,61409.16,2023-04-18,2028-10-06,Low,10.55,BrokerD,Closed
101592,Fay,Stocks,59681.38,2021-09-04,2027-02-20,High,5.8,BrokerA,Active
101593,Eve,Bonds,20338.49,2023-08-01,2029-05-29,Medium,6.65,BrokerC,Pending
101594,David,Bonds,49815.28,2022-05-18,2027-12-11,High,14.87,BrokerA,Pending
101595,Alice,Real Estate,57579.82,2023-11-14,2026-10-15,High,4.84,BrokerC,Active
101596,David,Real Estate,59177.26,2021-05-27,2028-11-27,Medium,8.34,BrokerA,Closed
101597,Alice,Real Estate,24960.18,2022-07-24,2027-05-03,Low,12.9,BrokerB,Closed
101598,Bob,Bonds,75515.78,2024-09-27,2027-04-17,High,4.73,BrokerD,Pending
101599,Fay,Bonds,7393.91,2021-09-10,2025-11-02,Medium,7.11,BrokerB,Pending
101600,Alice,Real Estate,38709.03,2021-02-11,2026-09-07,Low,9.8,BrokerA,Pending
101601,David,Real Estate,79120.2,2022-02-26,2027-02-10,High,8.0,BrokerA,Pending
101602,Eve,Crypto,58569.83,2024-10-13,2026-01-12,Medium,7.7,BrokerC,Pending
101603,Alice,Real Estate,29810.43,2022-09-16,2029-03-26,High,6.39,BrokerA,Closed
101604,Fay,Crypto,71020.55,2020-08-06,2028-01-07,Medium,9.42,BrokerA,Closed
101605,Alice,Mutual Funds,58902.14,2021-04-30,2027-08-28,Medium,9.93,BrokerA,Closed
101606,Charlie,Bonds,80643.14,2022-02-20,2026-05-09,High,10.32,BrokerB,Closed
101607,Eve,Real Estate,74827.39,2023-03-17,2029-10-06,High,2.45,BrokerC,Active
101608,Fay,Bonds,62960.25,2022-01-05,2026-04-07,Medium,10.02,BrokerB,Closed
101609,Fay,Bonds,51376.88,2023-03-23,2026-09-08,Low,14.37,BrokerC,Active
101610,Bob,Bonds,17652.3,2021-08-28,2029-10-23,High,8.8,BrokerB,Closed
101611,David,Mutual Funds,29826.64,2023-12-03,2028-12-20,Medium,11.16,BrokerA,Pending
101612,Bob,Stocks,44814.45,2021-08-27,2025-10-23,Medium,9.02,BrokerB,Pending
101613,Fay,Real Estate,61933.43,2020-02-14,2029-07-09,Low,13.04,BrokerB,Pending
101614,Eve,Stocks,53802.25,2024-08-26,2027-08-07,Low,14.05,BrokerC,Active
101615,Alice,Stocks,32377.53,2023-09-10,2025-04-29,Low,3.99,BrokerC,Closed
101616,Alice,Stocks,5614.11,2022-03-21,2028-02-26,High,7.4,BrokerB,Closed
101617,Eve,Bonds,52142.73,2021-07-16,2027-04-26,Medium,6.8,BrokerC,Active
101618,Fay,Crypto,32134.47,2020-01-17,2027-05-04,Medium,6.97,BrokerC,Active
101619,Alice,Bonds,74787.79,2023-03-05,2028-02-16,Medium,3.19,BrokerC,Active
101620,Alice,Bonds,7274.9,2024-11-06,2027-12-22,Low,12.48,BrokerD,Active
101621,Alice,Stocks,60558.64,2023-11-05,2025-10-02,Medium,1.98,BrokerC,Active
101622,David,Bonds,94440.05,2024-05-12,2027-03-07,High,8.63,BrokerD,Pending
101623,David,Stocks,21568.88,2024-03-05,2026-05-13,Low,10.44,BrokerD,Closed
101624,Charlie,Crypto,49806.7,2020-04-10,2026-06-07,Low,4.3,BrokerC,Active
101625,Bob,Real Estate,13685.09,2023-05-26,2026-02-21,Low,13.73,BrokerB,Pending
101626,Eve,Stocks,64439.78,2024-03-06,2026-11-08,Low,12.82,BrokerC,Active
101627,Eve,Crypto,57300.51,2022-10-14,2028-08-17,High,7.86,BrokerA,Pending
101628,Eve,Real Estate,43699.72,2024-09-01,2025-06-11,Medium,7.05,BrokerB,Active
101629,Charlie,Mutual Funds,54530.82,2021-08-09,2027-07-11,High,4.69,BrokerD,Closed
101630,David,Stocks,90174.59,2024-05-07,2029-10-01,Medium,11.35,BrokerD,Active
101631,Fay,Stocks,23647.96,2024-06-24,2027-01-30,High,3.28,BrokerB,Active
101632,Fay,Mutual Funds,7143.63,2021-04-16,2025-07-09,Low,10.68,BrokerB,Closed
101633,Charlie,Mutual Funds,86858.16,2023-05-28,2028-01-02,Low,12.87,BrokerC,Closed
101634,Fay,Stocks,59826.12,2024-06-30,2029-01-23,High,4.58,BrokerD,Active
101635,Eve,Mutual Funds,89612.55,2021-12-22,2029-08-26,High,13.2,BrokerA,Closed
101636,Bob,Bonds,61709.8,2021-03-24,2026-01-26,Medium,1.95,BrokerC,Closed
101637,Alice,Real Estate,81965.3,2023-07-27,2025-04-16,High,13.82,BrokerB,Pending
101638,David,Real Estate,45818.97,2021-01-24,2026-07-04,High,3.1,BrokerD,Closed
101639,David,Real Estate,76236.69,2023-06-25,2027-02-12,Medium,10.22,BrokerB,Closed
101640,Charlie,Bonds,91738.94,2021-05-28,2028-10-11,Medium,4.88,BrokerB,Active
101641,David,Mutual Funds,59351.68,2023-10-20,2028-05-23,Medium,12.79,BrokerB,Active
101642,Eve,Crypto,22174.59,2024-03-27,2028-05-19,High,8.42,BrokerC,Pending
101643,Fay,Mutual Funds,30535.77,2024-01-16,2025-03-22,Medium,3.33,BrokerA,Active
101644,Eve,Stocks,23871.23,2024-04-20,2029-11-25,Low,9.21,BrokerA,Closed
101645,Charlie,Real Estate,28451.42,2023-09-12,2025-05-30,Low,7.01,BrokerD,Closed
101646,Eve,Mutual Funds,34109.47,2023-10-26,2026-01-21,Low,10.43,BrokerB,Closed
101647,Fay,Crypto,57737.71,2024-09-12,2029-07-06,High,13.41,BrokerA,Active
101648,Bob,Stocks,60859.2,2020-10-07,2029-04-09,Low,7.03,BrokerB,Closed
101649,Charlie,Bonds,45517.48,2023-07-10,2028-04-18,High,5.41,BrokerD,Closed
101650,Bob,Bonds,63464.97,2020-07-17,2029-01-23,High,1.7,BrokerB,Pending
101651,Alice,Crypto,12749.62,2023-07-09,2028-10-07,Low,9.26,BrokerA,Pending
101652,Bob,Stocks,13339.88,2023-08-16,2028-02-19,Medium,6.93,BrokerB,Pending
101653,Alice,Real Estate,21323.8,2020-03-21,2026-03-21,High,6.56,BrokerA,Active
101654,Alice,Mutual Funds,54217.36,2021-09-24,2027-09-09,Low,3.97,BrokerD,Closed
101655,Bob,Stocks,25329.49,2024-06-03,2026-03-04,High,7.31,BrokerB,Closed
101656,Charlie,Bonds,31912.02,2022-06-21,2029-11-16,Medium,14.79,BrokerA,Closed
101657,Fay,Crypto,43029.72,2020-03-09,2026-11-13,Medium,5.52,BrokerD,Pending
101658,Eve,Crypto,82127.28,2023-04-01,2026-09-13,Low,9.6,BrokerB,Closed
101659,Eve,Mutual Funds,6316.9,2022-01-17,2025-02-01,High,11.98,BrokerD,Closed
101660,Fay,Crypto,66690.99,2024-02-08,2026-03-10,High,11.61,BrokerA,Closed
101661,Alice,Crypto,68543.27,2020-09-26,2026-01-25,High,5.94,BrokerB,Closed
101662,Alice,Stocks,80872.3,2020-07-03,2029-02-27,High,9.75,BrokerB,Closed
101663,Charlie,Real Estate,93611.53,2021-08-27,2025-08-29,Low,13.26,BrokerB,Active
101664,David,Mutual Funds,6913.1,2021-10-31,2029-03-10,Medium,1.71,BrokerD,Closed
101665,Bob,Stocks,19609.45,2024-03-10,2029-03-25,Low,7.38,BrokerD,Active
101666,Alice,Real Estate,89186.27,2022-04-30,2027-09-08,High,4.53,BrokerA,Closed
101667,Eve,Stocks,48559.26,2020-12-25,2026-05-12,High,6.75,BrokerC,Active
101668,Charlie,Stocks,58636.11,2021-02-15,2028-11-25,Medium,7.12,BrokerB,Closed
101669,Bob,Crypto,67987.58,2020-09-27,2028-05-22,High,11.58,BrokerB,Closed
101670,Charlie,Real Estate,69511.33,2024-05-29,2028-12-12,Low,2.77,BrokerA,Closed
101671,Bob,Mutual Funds,93515.34,2023-01-09,2026-02-23,Low,8.42,BrokerB,Closed
101672,Bob,Mutual Funds,99710.19,2024-11-29,2027-03-24,Medium,9.12,BrokerD,Pending
101673,Fay,Real Estate,73414.96,2022-01-19,2026-05-06,Low,8.17,BrokerD,Closed
101674,Alice,Crypto,32286.01,2022-12-23,2028-02-05,Low,11.38,BrokerB,Active
101675,Charlie,Bonds,88576.48,2022-10-24,2026-10-21,Low,6.68,BrokerB,Pending
101676,Charlie,Stocks,9675.99,2021-07-12,2029-05-08,Low,14.26,BrokerD,Pending
101677,Fay,Crypto,26952.68,2024-08-27,2026-08-03,High,8.0,BrokerB,Closed
101678,Eve,Real Estate,90251.64,2020-12-02,2027-02-19,Low,9.21,BrokerD,Active
101679,Eve,Stocks,29338.19,2021-06-10,2027-08-13,Medium,12.64,BrokerC,Active
101680,Alice,Mutual Funds,25961.85,2024-08-15,2027-12-29,Medium,5.22,BrokerC,Pending
101681,Alice,Bonds,18121.9,2022-09-13,2028-08-21,Low,2.52,BrokerB,Active
101682,David,Mutual Funds,86615.62,2024-07-09,2027-01-06,Medium,11.06,BrokerB,Closed
101683,Fay,Real Estate,52505.53,2021-08-27,2026-09-24,Low,8.02,BrokerB,Closed
101684,Eve,Stocks,69114.85,2024-03-08,2026-06-20,Medium,13.6,BrokerD,Closed
101685,Bob,Real Estate,27711.31,2024-11-17,2027-01-07,Medium,14.77,BrokerC,Closed
101686,Charlie,Stocks,77013.84,2021-11-24,2027-11-17,Low,6.89,BrokerC,Closed
101687,Alice,Crypto,77200.53,2024-07-05,2029-12-13,Low,7.11,BrokerA,Pending
101688,Charlie,Bonds,34696.81,2020-08-23,2027-10-16,High,7.01,BrokerA,Closed
101689,Charlie,Crypto,44014.85,2022-08-17,2027-08-13,Low,5.88,BrokerB,Closed
101690,David,Crypto,24920.58,2020-06-03,2025-07-21,Low,12.05,BrokerD,Pending
101691,Eve,Real Estate,97773.3,2020-10-15,2029-07-03,High,11.75,BrokerB,Pending
101692,Alice,Bonds,66332.24,2024-03-24,2029-01-19,Low,7.96,BrokerC,Pending
101693,Charlie,Stocks,93781.67,2021-04-07,2027-08-20,Low,2.1,BrokerB,Active
101694,Alice,Stocks,33821.63,2024-10-27,2029-04-09,High,5.68,BrokerB,Active
101695,Bob,Mutual Funds,79279.64,2023-10-17,2029-09-16,Low,5.45,BrokerC,Closed
101696,David,Stocks,77756.57,2024-01-23,2026-10-18,Low,12.45,BrokerC,Closed
101697,Bob,Real Estate,70707.29,2023-10-13,2026-02-21,High,2.68,BrokerC,Closed
101698,Alice,Crypto,96735.7,2022-03-24,2027-01-30,High,12.38,BrokerC,Active
101699,Alice,Crypto,42387.76,2024-09-28,2026-10-03,Medium,10.53,BrokerA,Closed
101700,Eve,Crypto,17418.15,2024-07-05,2027-04-28,Low,11.39,BrokerD,Closed
101701,Charlie,Bonds,68812.34,2023-02-15,2025-04-04,Medium,7.33,BrokerD,Active
101702,Charlie,Stocks,74284.43,2022-01-19,2028-02-27,Medium,10.68,BrokerC,Pending
101703,Bob,Real Estate,59630.75,2020-07-03,2029-11-05,High,9.72,BrokerD,Active
101704,David,Bonds,24647.7,2024-06-07,2026-03-30,Low,11.88,BrokerD,Closed
101705,Fay,Mutual Funds,52923.31,2022-03-19,2029-02-27,Low,7.53,BrokerD,Active
101706,Charlie,Real Estate,34658.02,2020-01-29,2025-10-26,High,7.88,BrokerD,Pending
101707,Eve,Real Estate,45609.32,2021-06-25,2025-02-03,Medium,10.19,BrokerC,Pending
101708,Bob,Real Estate,66295.76,2023-01-03,2026-06-19,High,2.96,BrokerB,Pending
101709,Bob,Crypto,75795.4,2020-09-10,2028-02-08,Low,7.39,BrokerB,Pending
101710,Fay,Real Estate,27061.35,2022-07-20,2028-04-11,High,14.62,BrokerB,Pending
101711,Eve,Stocks,43505.91,2022-01-24,2028-04-01,Low,2.01,BrokerA,Pending
101712,David,Real Estate,30570.35,2023-10-09,2029-01-14,Medium,5.77,BrokerD,Closed
101713,Eve,Crypto,23870.0,2024-03-13,2027-05-06,Low,5.74,BrokerC,Closed
101714,David,Real Estate,79421.79,2023-10-08,2026-08-28,Medium,10.05,BrokerC,Active
101715,Eve,Mutual Funds,91379.01,2021-06-20,2025-11-09,Medium,2.93,BrokerA,Closed
101716,Eve,Mutual Funds,40172.06,2023-04-12,2026-02-06,Low,9.99,BrokerC,Pending
101717,Alice,Crypto,76371.5,2022-02-19,2026-11-07,Low,2.78,BrokerB,Closed
101718,Bob,Stocks,90214.55,2024-08-11,2026-04-17,Medium,2.78,BrokerA,Active
101719,Eve,Stocks,85381.8,2023-07-31,2027-02-17,High,11.33,BrokerC,Pending
101720,Fay,Bonds,22367.27,2022-01-30,2028-03-12,Low,5.88,BrokerA,Closed
101721,Eve,Crypto,95847.73,2020-08-09,2029-09-03,Medium,14.7,BrokerA,Closed
101722,Charlie,Real Estate,40784.26,2023-10-14,2026-05-19,Medium,2.0,BrokerC,Active
101723,Bob,Crypto,37227.86,2021-04-23,2027-10-20,High,7.51,BrokerB,Pending
101724,Charlie,Bonds,10930.98,2022-08-23,2028-02-02,Low,3.03,BrokerC,Active
